                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.7895,                0.76277,                0.76939,                0.90038,                0.62628,                0.71312,                0.30728,                 1.7442,                0.65231,                0.79551,             0.00024744,             0.00024744,             0.00024744
                    158,                 1.8146,                0.77929,                0.76537,                0.91803,                0.65174,                0.73671,                0.34287,                 1.6474,                0.60893,                0.79367,             0.00024673,             0.00024673,             0.00024673
                    159,                  1.769,                0.76445,                0.76517,                0.91879,                0.66112,                0.73777,                 0.3496,                   1.61,                0.60643,                0.79277,             0.00024602,             0.00024602,             0.00024602
                    160,                 1.7812,                0.75888,                0.76479,                0.90298,                0.66455,                0.72631,                0.33805,                 1.6496,                0.60116,                0.79532,             0.00024532,             0.00024532,             0.00024532
                    161,                 1.8052,                0.76887,                0.76271,                0.92183,                0.66326,                   0.74,                0.33787,                 1.6647,                0.61688,                0.79622,             0.00024461,             0.00024461,             0.00024461
                    162,                 1.7852,                0.76059,                0.76797,                0.89065,                0.66561,                0.73205,                0.33731,                 1.6851,                0.61784,                0.79376,              0.0002439,              0.0002439,              0.0002439
                    163,                 1.7578,                 0.7515,                0.76283,                0.90489,                0.66372,                0.73546,                0.34445,                 1.6549,                0.60072,                0.79388,              0.0002432,              0.0002432,              0.0002432
                    164,                 1.7823,                0.77005,                0.76038,                0.91445,                0.64925,                0.73108,                 0.3329,                 1.6798,                0.62314,                0.79377,             0.00024249,             0.00024249,             0.00024249
                    165,                 1.7637,                0.75393,                0.76452,                0.91373,                0.64935,                0.73907,                0.33911,                 1.6604,                0.62444,                0.79494,             0.00024178,             0.00024178,             0.00024178
                    166,                 1.7692,                0.75253,                0.76153,                0.92306,                0.66405,                0.74138,                0.34249,                 1.6614,                 0.6023,                 0.7929,             0.00024107,             0.00024107,             0.00024107
                    167,                 1.7726,                0.75065,                0.76096,                0.91735,                0.66541,                0.74118,                0.35615,                 1.6468,                0.59457,                0.79207,             0.00024037,             0.00024037,             0.00024037
                    168,                 1.7806,                0.74877,                0.76283,                0.90354,                0.63854,                0.72061,                0.33327,                 1.6629,                0.62037,                0.79425,             0.00023966,             0.00023966,             0.00023966
                    169,                 1.8062,                0.76649,                0.76141,                0.92666,                0.64677,                0.72623,                0.34797,                 1.6278,                0.60137,                 0.7924,             0.00023895,             0.00023895,             0.00023895
                    170,                 1.7662,                0.74484,                0.76475,                0.90342,                0.60639,                0.69799,                0.31342,                 1.7609,                 0.6807,                0.79672,             0.00023825,             0.00023825,             0.00023825
                    171,                 1.7619,                 0.7496,                 0.7597,                0.90693,                0.65307,                0.72992,                0.34457,                 1.6503,                0.61046,                0.79299,             0.00023754,             0.00023754,             0.00023754
                    172,                 1.7462,                0.73957,                0.76192,                0.90121,                0.66203,                0.73169,                0.35162,                 1.6222,                0.58964,                0.79267,             0.00023683,             0.00023683,             0.00023683
                    173,                 1.7684,                0.74621,                0.76472,                0.91827,                0.64889,                0.73821,                0.34791,                 1.6391,                0.62034,                0.79172,             0.00023613,             0.00023613,             0.00023613
                    174,                 1.7565,                0.74025,                0.76157,                0.91187,                0.65974,                0.73902,                0.34728,                 1.6395,                0.60309,                0.79041,             0.00023542,             0.00023542,             0.00023542
                    175,                 1.7906,                0.76375,                0.75846,                0.92649,                0.66764,                0.74688,                0.36409,                 1.5955,                0.57729,                0.79137,             0.00023471,             0.00023471,             0.00023471
                    176,                 1.7545,                0.73611,                0.76548,                 0.9055,                0.63745,                0.71662,                0.33532,                 1.6519,                  0.601,                0.79274,             0.00023401,             0.00023401,             0.00023401
                    177,                 1.7682,                0.75485,                0.75877,                0.90569,                0.64526,                0.72445,                0.34496,                 1.6353,                0.59981,                0.79226,              0.0002333,              0.0002333,              0.0002333
                    178,                 1.7551,                0.73663,                0.76275,                0.89915,                0.64028,                0.72217,                0.33926,                 1.6759,                  0.613,                 0.7947,             0.00023259,             0.00023259,             0.00023259
                    179,                 1.7519,                0.75517,                0.76173,                0.90287,                0.64906,                 0.7254,                0.34992,                 1.6445,                0.59456,                0.79382,             0.00023189,             0.00023189,             0.00023189
                    180,                 1.7555,                0.75667,                 0.7623,                0.92539,                0.65885,                0.73921,                0.34781,                 1.6353,                0.60598,                0.79332,             0.00023118,             0.00023118,             0.00023118
                    181,                 1.7606,                0.74806,                0.76076,                0.90915,                0.65756,                0.73779,                0.34964,                 1.6217,                0.60225,                 0.7928,             0.00023047,             0.00023047,             0.00023047
                    182,                 1.7737,                0.76656,                0.75855,                0.91339,                0.65972,                0.73795,                0.35368,                 1.5959,                0.59761,                0.79167,             0.00022977,             0.00022977,             0.00022977
                    183,                 1.7972,                0.76323,                0.75796,                0.92217,                0.64456,                0.73874,                0.35677,                 1.6065,                0.60248,                0.79175,             0.00022906,             0.00022906,             0.00022906
                    184,                 1.7634,                0.73955,                0.76508,                0.91897,                0.64796,                0.73457,                0.36065,                  1.584,                0.59218,                0.79256,             0.00022835,             0.00022835,             0.00022835
                    185,                 1.7627,                0.74634,                0.75709,                0.91465,                0.66341,                 0.7323,                0.34146,                 1.6716,                0.60225,                 0.7951,             0.00022764,             0.00022764,             0.00022764
                    186,                 1.7324,                0.72823,                0.76119,                0.91602,                0.65214,                0.73828,                0.35193,                 1.6132,                 0.5975,                0.79094,             0.00022694,             0.00022694,             0.00022694
                    187,                 1.7138,                0.73327,                0.75629,                 0.9026,                0.64785,                0.73046,                0.34435,                 1.6264,                0.60435,                0.79197,             0.00022623,             0.00022623,             0.00022623
                    188,                 1.7733,                0.74979,                 0.7593,                0.92646,                0.64861,                0.74192,                0.34896,                  1.652,                0.60833,                0.79202,             0.00022552,             0.00022552,             0.00022552
                    189,                 1.7551,                0.73506,                0.76219,                0.90059,                0.64878,                0.73102,                0.31858,                 1.7606,                0.62948,                0.79774,             0.00022482,             0.00022482,             0.00022482
                    190,                 1.7253,                0.73173,                0.75514,                 0.9253,                 0.6621,                0.75842,                0.36545,                 1.6035,                0.59589,                0.79237,             0.00022411,             0.00022411,             0.00022411
                    191,                 1.7322,                 0.7188,                0.76572,                0.91868,                0.65347,                0.74125,                0.35404,                 1.6033,                0.58741,                0.79144,              0.0002234,              0.0002234,              0.0002234
                    192,                 1.7409,                0.73034,                0.75747,                0.88586,                0.62176,                0.70142,                0.30105,                 1.8117,                0.66056,                0.79523,              0.0002227,              0.0002227,              0.0002227
                    193,                 1.7482,                0.73286,                 0.7604,                0.92277,                0.66751,                0.75404,                 0.3568,                 1.6144,                0.60131,                0.79238,             0.00022199,             0.00022199,             0.00022199
                    194,                 1.7357,                0.73774,                0.76385,                0.90889,                0.65901,                  0.756,                0.35756,                 1.6242,                0.61049,                 0.7921,             0.00022128,             0.00022128,             0.00022128
                    195,                  1.736,                0.73327,                0.75989,                0.90516,                0.64779,                0.73908,                0.34959,                 1.6349,                0.60626,                0.79253,             0.00022058,             0.00022058,             0.00022058
                    196,                 1.7503,                0.73906,                0.75922,                0.92982,                0.65846,                 0.7499,                0.35625,                 1.5931,                0.59365,                0.79046,             0.00021987,             0.00021987,             0.00021987
                    197,                 1.7206,                0.73155,                0.76464,                0.93638,                 0.6561,                0.75135,                0.35437,                 1.6159,                0.60854,                0.79341,             0.00021916,             0.00021916,             0.00021916
                    198,                 1.7179,                0.72727,                0.76466,                0.91557,                0.66257,                0.75017,                0.34968,                  1.641,                0.60423,                0.79208,             0.00021846,             0.00021846,             0.00021846
                    199,                 1.7476,                0.74246,                0.75377,                0.90867,                0.66872,                0.75167,                0.36096,                 1.5933,                 0.5866,                0.79278,             0.00021775,             0.00021775,             0.00021775
                    200,                 1.7348,                0.74537,                  0.765,                0.89238,                0.65649,                0.74331,                0.34744,                 1.6457,                0.61571,                0.79368,             0.00021704,             0.00021704,             0.00021704
                    201,                  1.741,                0.74037,                0.76622,                0.92108,                0.66831,                0.74877,                0.36073,                 1.5847,                0.58965,                0.79225,             0.00021633,             0.00021633,             0.00021633
                    202,                 1.7418,                 0.7471,                0.75969,                0.93492,                0.66579,                0.75952,                0.36841,                 1.5848,                 0.5859,                0.79193,             0.00021563,             0.00021563,             0.00021563
                    203,                 1.7495,                0.74009,                0.75758,                0.90827,                 0.6494,                0.73899,                0.35752,                 1.6113,                0.59022,                0.79211,             0.00021492,             0.00021492,             0.00021492
                    204,                 1.7618,                 0.7425,                0.75229,                0.91329,                0.64724,                0.74112,                0.36251,                  1.603,                0.59356,                0.79155,             0.00021421,             0.00021421,             0.00021421
                    205,                 1.7371,                0.73555,                0.75882,                0.92257,                0.66186,                0.74907,                0.36799,                 1.5692,                0.58494,                0.79139,             0.00021351,             0.00021351,             0.00021351
                    206,                 1.7344,                 0.7289,                0.76012,                0.92476,                 0.6577,                0.74607,                0.36134,                 1.5924,                0.58521,                0.79045,              0.0002128,              0.0002128,              0.0002128
                    207,                 1.6945,                0.70207,                0.76547,                0.92203,                0.65089,                0.73999,                0.35685,                 1.5889,                0.58307,                0.79219,             0.00021209,             0.00021209,             0.00021209
                    208,                 1.7055,                0.71583,                0.76208,                0.92054,                0.65596,                0.74684,                0.35127,                  1.643,                0.60909,                 0.7924,             0.00021139,             0.00021139,             0.00021139
                    209,                 1.6991,                0.72595,                0.75716,                0.91574,                0.64559,                0.73547,                 0.3484,                 1.6549,                0.60883,                0.79205,             0.00021068,             0.00021068,             0.00021068
                    210,                 1.7318,                0.72907,                0.76399,                0.91882,                0.65635,                0.74602,                0.34958,                 1.6407,                0.60309,                0.79267,             0.00020997,             0.00020997,             0.00020997
                    211,                  1.726,                0.71924,                0.76328,                0.92079,                0.64768,                0.74541,                0.36305,                 1.6156,                0.59999,                0.79341,             0.00020927,             0.00020927,             0.00020927
                    212,                 1.7088,                0.72495,                 0.7608,                0.92492,                0.65051,                0.75012,                0.35965,                 1.6289,                0.60223,                0.79333,             0.00020856,             0.00020856,             0.00020856
                    213,                 1.7384,                 0.7381,                0.75424,                0.92669,                0.64604,                0.75391,                0.35417,                 1.6427,                0.59902,                0.79388,             0.00020785,             0.00020785,             0.00020785
                    214,                 1.7324,                0.72285,                0.76392,                 0.9133,                0.65378,                 0.7429,                0.35494,                 1.6087,                0.59702,                0.79132,             0.00020715,             0.00020715,             0.00020715
                    215,                 1.7256,                0.72372,                0.75476,                0.92392,                0.64673,                0.75436,                0.33827,                 1.7215,                0.62732,                0.79617,             0.00020644,             0.00020644,             0.00020644
                    216,                 1.7247,                0.71006,                0.75922,                0.92189,                  0.649,                0.74625,                0.35012,                 1.6494,                0.60419,                0.79214,             0.00020573,             0.00020573,             0.00020573
                    217,                 1.7443,                0.71899,                0.75259,                 0.9176,                0.65118,                 0.7449,                0.36263,                 1.5982,                0.59099,                0.79216,             0.00020503,             0.00020503,             0.00020503
                    218,                 1.7101,                0.71744,                0.75918,                0.92225,                0.66704,                0.76008,                0.36713,                 1.6013,                0.59633,                0.79136,             0.00020432,             0.00020432,             0.00020432
                    219,                 1.7198,                0.73303,                0.76153,                0.91972,                0.65944,                0.75661,                0.36501,                 1.6144,                0.59355,                0.79216,             0.00020361,             0.00020361,             0.00020361
                    220,                 1.7129,                0.71978,                0.76121,                0.91087,                0.66584,                0.74847,                0.35336,                 1.6299,                0.60113,                0.79072,              0.0002029,              0.0002029,              0.0002029
                    221,                 1.7152,                0.71628,                0.75644,                0.91122,                0.63761,                0.74087,                0.35044,                 1.6574,                0.61474,                 0.7919,              0.0002022,              0.0002022,              0.0002022
                    222,                 1.7588,                0.74144,                0.75455,                0.92598,                0.66934,                0.76468,                0.37237,                 1.5962,                0.59181,                0.78955,             0.00020149,             0.00020149,             0.00020149
                    223,                 1.7177,                0.71216,                 0.7592,                0.90584,                0.66143,                0.75863,                0.37507,                 1.5887,                0.58469,                0.79165,             0.00020078,             0.00020078,             0.00020078
                    224,                 1.7076,                0.72266,                0.75859,                0.93221,                0.68992,                0.76949,                 0.3823,                 1.5304,                0.56275,                0.79089,             0.00020008,             0.00020008,             0.00020008
                    225,                 1.7192,                0.72057,                0.76356,                0.93571,                0.65378,                0.75836,                0.36004,                 1.6413,                0.60089,                0.79276,             0.00019937,             0.00019937,             0.00019937
                    226,                 1.7213,                0.73061,                0.75907,                0.92107,                0.63279,                0.74539,                0.34153,                 1.7183,                 0.6251,                0.79595,             0.00019866,             0.00019866,             0.00019866
                    227,                 1.7382,                0.73854,                0.76059,                0.92319,                0.67441,                0.75698,                0.36755,                 1.6024,                0.59384,                0.79046,             0.00019796,             0.00019796,             0.00019796
                    228,                 1.6988,                0.71035,                 0.7631,                0.93389,                0.64868,                 0.7534,                0.35207,                 1.6445,                0.60467,                0.79306,             0.00019725,             0.00019725,             0.00019725
                    229,                 1.7068,                0.72859,                0.75512,                0.92686,                0.64774,                0.75176,                0.35162,                  1.668,                0.60589,                0.79181,             0.00019654,             0.00019654,             0.00019654
                    230,                 1.7095,                  0.704,                0.75851,                0.92525,                 0.6688,                0.75415,                0.36505,                 1.5938,                0.58286,                0.79132,             0.00019584,             0.00019584,             0.00019584
                    231,                 1.7087,                0.70846,                0.75872,                0.92618,                 0.6533,                0.75632,                0.35038,                  1.655,                0.60473,                0.79293,             0.00019513,             0.00019513,             0.00019513
                    232,                 1.7158,                0.71845,                0.75833,                 0.9278,                 0.6655,                0.76288,                0.36608,                 1.5991,                 0.5848,                0.79168,             0.00019442,             0.00019442,             0.00019442
                    233,                 1.7181,                0.71896,                 0.7582,                0.92299,                0.65574,                0.75869,                0.36334,                 1.6197,                0.60211,                0.79267,             0.00019372,             0.00019372,             0.00019372
                    234,                  1.693,                0.70417,                0.75892,                 0.9155,                0.63787,                0.74432,                0.34133,                 1.7184,                0.61759,                0.79314,             0.00019301,             0.00019301,             0.00019301
                    235,                 1.7035,                0.71494,                0.75514,                0.92366,                0.66925,                  0.755,                0.36581,                 1.6158,                0.58363,                0.79311,              0.0001923,              0.0001923,              0.0001923
                    236,                 1.7094,                0.71741,                0.75518,                0.92158,                0.66273,                 0.7545,                0.35535,                 1.6513,                0.59573,                0.79383,             0.00019159,             0.00019159,             0.00019159
                    237,                 1.7346,                0.73145,                0.75603,                0.91802,                0.66373,                0.75114,                0.35581,                 1.6277,                0.59954,                0.79177,             0.00019089,             0.00019089,             0.00019089
                    238,                 1.6892,                0.71052,                0.76243,                0.92016,                0.68601,                0.76662,                0.37691,                  1.558,                 0.5736,                0.79133,             0.00019018,             0.00019018,             0.00019018
                    239,                 1.7029,                0.71606,                0.75975,                0.91114,                0.65993,                0.74857,                0.34646,                 1.6597,                0.59992,                0.79336,             0.00018947,             0.00018947,             0.00018947
                    240,                 1.7044,                0.72581,                0.75993,                0.90925,                0.65492,                0.74767,                0.34861,                 1.6399,                0.60737,                0.79245,             0.00018877,             0.00018877,             0.00018877
                    241,                 1.6838,                0.70557,                0.75627,                0.91949,                 0.6572,                0.76172,                0.36987,                 1.6006,                0.58986,                0.79195,             0.00018806,             0.00018806,             0.00018806
                    242,                 1.7117,                0.72165,                0.75834,                 0.9247,                0.65601,                0.76302,                 0.3693,                  1.612,                 0.6024,                0.79102,             0.00018735,             0.00018735,             0.00018735
                    243,                 1.6865,                0.70602,                0.75607,                0.92478,                0.65018,                0.76075,                0.36511,                 1.6406,                0.60157,                0.79187,             0.00018665,             0.00018665,             0.00018665
                    244,                 1.7105,                0.70771,                0.75487,                0.91295,                0.65507,                0.75094,                0.34505,                 1.6836,                0.61049,                0.79369,             0.00018594,             0.00018594,             0.00018594
                    245,                 1.6789,                0.70211,                0.76037,                0.93398,                0.64508,                0.76213,                 0.3685,                 1.6006,                 0.5988,                0.79277,             0.00018523,             0.00018523,             0.00018523
                    246,                 1.6945,                0.71004,                 0.7589,                0.91215,                0.64349,                0.74453,                0.35008,                 1.6623,                0.60611,                0.79336,             0.00018453,             0.00018453,             0.00018453
                    247,                 1.6992,                0.70584,                0.75874,                0.90918,                0.65786,                0.74365,                0.35905,                 1.5833,                0.59629,                0.79109,             0.00018382,             0.00018382,             0.00018382
                    248,                 1.7228,                0.71431,                0.75848,                0.90516,                0.64728,                0.74929,                0.35258,                 1.6481,                0.60411,                0.79358,             0.00018311,             0.00018311,             0.00018311
                    249,                 1.6769,                0.70028,                0.75376,                0.91496,                0.67047,                0.76173,                0.36866,                 1.5933,                0.58793,                 0.7914,             0.00018241,             0.00018241,             0.00018241
                    250,                 1.7186,                0.72986,                0.75561,                0.92782,                0.66677,                0.76743,                0.37981,                 1.5709,                0.58001,                0.79117,              0.0001817,              0.0001817,              0.0001817
                    251,                 1.6715,                0.69915,                0.75415,                0.91575,                0.65974,                0.75497,                0.36667,                 1.5922,                0.58155,                0.79175,             0.00018099,             0.00018099,             0.00018099
                    252,                 1.6847,                0.71851,                0.75618,                0.91043,                0.64802,                0.74667,                0.35945,                 1.5963,                0.59826,                0.79248,             0.00018028,             0.00018028,             0.00018028
                    253,                 1.6668,                0.69039,                0.75853,                 0.9219,                0.65537,                0.75252,                0.36814,                 1.5917,                0.59023,                0.79186,             0.00017958,             0.00017958,             0.00017958
                    254,                 1.6948,                0.70775,                0.76101,                0.91717,                0.65708,                 0.7503,                0.36626,                 1.6338,                 0.5989,                0.79229,             0.00017887,             0.00017887,             0.00017887
                    255,                 1.6964,                0.71158,                0.75882,                 0.9092,                0.66574,                0.74835,                0.34931,                 1.6693,                0.62499,                0.79452,             0.00017816,             0.00017816,             0.00017816
                    256,                 1.6931,                0.71616,                0.75284,                0.93025,                0.66477,                0.76017,                0.36715,                 1.6138,                0.58992,                0.79115,             0.00017746,             0.00017746,             0.00017746
                    257,                 1.6822,                0.70263,                0.76048,                0.92268,                0.69024,                0.77224,                0.37097,                 1.5899,                0.59364,                 0.7905,             0.00017675,             0.00017675,             0.00017675
                    258,                 1.6913,                0.70348,                0.76242,                0.92732,                 0.6766,                 0.7706,                0.37756,                 1.5906,                  0.592,                 0.7924,             0.00017604,             0.00017604,             0.00017604
                    259,                 1.6707,                0.70281,                0.76101,                0.93228,                0.65552,                0.76256,                0.37285,                 1.5879,                0.58719,                0.79114,             0.00017534,             0.00017534,             0.00017534
                    260,                 1.6579,                0.69054,                0.75391,                0.92656,                0.65039,                0.75619,                0.37026,                 1.5922,                0.58436,                0.79213,             0.00017463,             0.00017463,             0.00017463
                    261,                 1.6847,                0.70263,                 0.7582,                0.91879,                0.64599,                0.74937,                0.35156,                 1.6495,                0.60602,                0.79451,             0.00017392,             0.00017392,             0.00017392
                    262,                  1.677,                0.70229,                0.75928,                 0.9252,                0.66501,                0.75999,                0.36658,                 1.5958,                0.58698,                0.79304,             0.00017322,             0.00017322,             0.00017322
                    263,                 1.6964,                0.71052,                0.75151,                0.92549,                0.66601,                0.76021,                0.37297,                 1.5826,                0.57988,                0.79164,             0.00017251,             0.00017251,             0.00017251
                    264,                 1.6656,                0.69095,                0.75946,                0.92343,                0.66189,                0.76139,                0.37295,                 1.5971,                 0.5864,                0.79218,              0.0001718,              0.0001718,              0.0001718
                    265,                 1.6869,                0.69982,                0.75406,                 0.9379,                0.67348,                0.77768,                 0.3756,                 1.5872,                0.58346,                0.79177,              0.0001711,              0.0001711,              0.0001711
                    266,                 1.6661,                0.69447,                0.75682,                0.93346,                0.67036,                0.77251,                 0.3809,                  1.593,                0.58153,                0.79408,             0.00017039,             0.00017039,             0.00017039
                    267,                 1.6581,                0.69377,                0.75895,                 0.9267,                0.64084,                0.75829,                0.36235,                 1.6546,                0.60105,                0.79489,             0.00016968,             0.00016968,             0.00016968
                    268,                 1.6519,                0.68753,                0.75937,                 0.9174,                0.65246,                0.75546,                0.36037,                 1.6427,                0.59914,                0.79274,             0.00016898,             0.00016898,             0.00016898
                    269,                 1.6856,                0.70687,                0.75497,                0.92479,                0.66817,                0.76603,                0.37631,                 1.5958,                 0.5802,                0.79107,             0.00016827,             0.00016827,             0.00016827
                    270,                 1.6693,                0.69713,                0.75628,                0.91776,                0.67295,                0.76545,                0.37308,                 1.5999,                0.57779,                0.79232,             0.00016756,             0.00016756,             0.00016756
                    271,                 1.6942,                0.70869,                0.75773,                 0.9134,                0.65847,                0.76107,                0.36173,                 1.6316,                0.60065,                  0.792,             0.00016685,             0.00016685,             0.00016685
                    272,                 1.7146,                0.71454,                0.75745,                0.92503,                0.66901,                0.77439,                0.36948,                 1.6075,                0.58261,                0.79213,             0.00016615,             0.00016615,             0.00016615
                    273,                 1.6833,                0.70506,                0.75921,                0.92841,                0.65059,                0.77504,                0.37331,                 1.6071,                0.58694,                0.79172,             0.00016544,             0.00016544,             0.00016544
                    274,                 1.6619,                0.68167,                0.76194,                0.92775,                0.63608,                0.75028,                0.35174,                 1.6918,                 0.6106,                0.79543,             0.00016473,             0.00016473,             0.00016473
