                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.7895,                0.76277,                0.76939,                0.91194,                0.63083,                0.71714,                0.30629,                 1.7442,                0.65231,                0.79551,             0.00024744,             0.00024744,             0.00024744
                    158,                 1.8146,                0.77929,                0.76537,                0.93196,                0.65634,                0.74138,                0.34312,                 1.6474,                0.60893,                0.79367,             0.00024673,             0.00024673,             0.00024673
                    159,                  1.769,                0.76445,                0.76517,                0.92784,                0.66505,                0.74355,                 0.3503,                   1.61,                0.60643,                0.79277,             0.00024602,             0.00024602,             0.00024602
                    160,                 1.7812,                0.75888,                0.76479,                0.91359,                0.66932,                0.72994,                0.33861,                 1.6496,                0.60116,                0.79532,             0.00024532,             0.00024532,             0.00024532
                    161,                 1.8052,                0.76887,                0.76271,                0.93495,                0.66676,                0.74526,                0.33725,                 1.6647,                0.61688,                0.79622,             0.00024461,             0.00024461,             0.00024461
                    162,                 1.7852,                0.76059,                0.76797,                0.91647,                0.67349,                0.74009,                0.33958,                 1.6851,                0.61784,                0.79376,              0.0002439,              0.0002439,              0.0002439
                    163,                 1.7578,                 0.7515,                0.76283,                0.91934,                0.66742,                0.74028,                 0.3455,                 1.6549,                0.60072,                0.79388,              0.0002432,              0.0002432,              0.0002432
                    164,                 1.7823,                0.77005,                0.76038,                0.92488,                0.64998,                0.73639,                0.33264,                 1.6798,                0.62314,                0.79377,             0.00024249,             0.00024249,             0.00024249
                    165,                 1.7637,                0.75393,                0.76452,                0.93042,                0.65166,                 0.7453,                 0.3401,                 1.6604,                0.62444,                0.79494,             0.00024178,             0.00024178,             0.00024178
                    166,                 1.7692,                0.75253,                0.76153,                0.93608,                0.67109,                0.74697,                0.34313,                 1.6614,                 0.6023,                 0.7929,             0.00024107,             0.00024107,             0.00024107
                    167,                 1.7726,                0.75065,                0.76096,                0.92692,                0.67162,                0.74811,                0.35788,                 1.6468,                0.59457,                0.79207,             0.00024037,             0.00024037,             0.00024037
                    168,                 1.7806,                0.74877,                0.76283,                0.92307,                0.64318,                0.72703,                0.33313,                 1.6629,                0.62037,                0.79425,             0.00023966,             0.00023966,             0.00023966
                    169,                 1.8062,                0.76649,                0.76141,                0.93874,                0.65125,                0.73294,                0.34976,                 1.6278,                0.60137,                 0.7924,             0.00023895,             0.00023895,             0.00023895
                    170,                 1.7662,                0.74484,                0.76475,                0.91685,                0.61001,                 0.7047,                0.31363,                 1.7609,                 0.6807,                0.79672,             0.00023825,             0.00023825,             0.00023825
                    171,                 1.7619,                 0.7496,                 0.7597,                0.91913,                0.65542,                0.73364,                0.34531,                 1.6503,                0.61046,                0.79299,             0.00023754,             0.00023754,             0.00023754
                    172,                 1.7462,                0.73957,                0.76192,                0.91348,                0.66898,                0.74048,                0.35416,                 1.6222,                0.58964,                0.79267,             0.00023683,             0.00023683,             0.00023683
                    173,                 1.7684,                0.74621,                0.76472,                0.93275,                0.65142,                 0.7446,                0.34938,                 1.6391,                0.62034,                0.79172,             0.00023613,             0.00023613,             0.00023613
                    174,                 1.7565,                0.74025,                0.76157,                0.93522,                0.66625,                0.74501,                0.34799,                 1.6395,                0.60309,                0.79041,             0.00023542,             0.00023542,             0.00023542
                    175,                 1.7906,                0.76375,                0.75846,                0.93999,                0.67155,                0.75433,                0.36623,                 1.5955,                0.57729,                0.79137,             0.00023471,             0.00023471,             0.00023471
                    176,                 1.7545,                0.73611,                0.76548,                0.91937,                  0.642,                0.72217,                0.33579,                 1.6519,                  0.601,                0.79274,             0.00023401,             0.00023401,             0.00023401
                    177,                 1.7682,                0.75485,                0.75877,                0.91602,                0.64935,                0.72964,                0.34608,                 1.6353,                0.59981,                0.79226,              0.0002333,              0.0002333,              0.0002333
                    178,                 1.7551,                0.73663,                0.76275,                0.91883,                0.64349,                0.72853,                0.34047,                 1.6759,                  0.613,                 0.7947,             0.00023259,             0.00023259,             0.00023259
                    179,                 1.7519,                0.75517,                0.76173,                0.91699,                0.65268,                0.73169,                0.35161,                 1.6445,                0.59456,                0.79382,             0.00023189,             0.00023189,             0.00023189
                    180,                 1.7555,                0.75667,                 0.7623,                0.93409,                0.65971,                0.74428,                0.34888,                 1.6353,                0.60598,                0.79332,             0.00023118,             0.00023118,             0.00023118
                    181,                 1.7606,                0.74806,                0.76076,                0.92189,                0.66233,                0.74371,                0.35095,                 1.6217,                0.60225,                 0.7928,             0.00023047,             0.00023047,             0.00023047
                    182,                 1.7737,                0.76656,                0.75855,                0.92694,                0.66095,                0.74151,                0.35403,                 1.5959,                0.59761,                0.79167,             0.00022977,             0.00022977,             0.00022977
                    183,                 1.7972,                0.76323,                0.75796,                0.93734,                0.64524,                0.74424,                0.35861,                 1.6065,                0.60248,                0.79175,             0.00022906,             0.00022906,             0.00022906
                    184,                 1.7634,                0.73955,                0.76508,                0.93069,                0.65021,                0.74032,                0.36302,                  1.584,                0.59218,                0.79256,             0.00022835,             0.00022835,             0.00022835
                    185,                 1.7627,                0.74634,                0.75709,                0.93224,                0.66549,                0.73716,                0.34207,                 1.6716,                0.60225,                 0.7951,             0.00022764,             0.00022764,             0.00022764
                    186,                 1.7324,                0.72823,                0.76119,                0.93844,                0.65412,                0.74366,                0.35333,                 1.6132,                 0.5975,                0.79094,             0.00022694,             0.00022694,             0.00022694
                    187,                 1.7138,                0.73327,                0.75629,                0.92146,                0.65101,                0.73323,                0.34374,                 1.6264,                0.60435,                0.79197,             0.00022623,             0.00022623,             0.00022623
                    188,                 1.7733,                0.74979,                 0.7593,                0.93654,                0.65188,                0.74957,                0.35058,                  1.652,                0.60833,                0.79202,             0.00022552,             0.00022552,             0.00022552
                    189,                 1.7551,                0.73506,                0.76219,                0.92079,                0.65212,                0.73448,                0.31797,                 1.7606,                0.62948,                0.79774,             0.00022482,             0.00022482,             0.00022482
                    190,                 1.7253,                0.73173,                0.75514,                0.93922,                0.66567,                0.76308,                0.36622,                 1.6035,                0.59589,                0.79237,             0.00022411,             0.00022411,             0.00022411
                    191,                 1.7322,                 0.7188,                0.76572,                0.92953,                0.66108,                0.74678,                0.35434,                 1.6033,                0.58741,                0.79144,              0.0002234,              0.0002234,              0.0002234
                    192,                 1.7409,                0.73034,                0.75747,                0.90235,                0.62354,                 0.7055,                0.30053,                 1.8117,                0.66056,                0.79523,              0.0002227,              0.0002227,              0.0002227
                    193,                 1.7482,                0.73286,                 0.7604,                0.93738,                0.67049,                0.75905,                0.35826,                 1.6144,                0.60131,                0.79238,             0.00022199,             0.00022199,             0.00022199
                    194,                 1.7357,                0.73774,                0.76385,                0.93049,                0.66233,                0.76226,                0.35924,                 1.6242,                0.61049,                 0.7921,             0.00022128,             0.00022128,             0.00022128
                    195,                  1.736,                0.73327,                0.75989,                0.92577,                0.64959,                0.74644,                0.34966,                 1.6349,                0.60626,                0.79253,             0.00022058,             0.00022058,             0.00022058
                    196,                 1.7503,                0.73906,                0.75922,                0.94158,                0.66265,                0.75677,                0.35718,                 1.5931,                0.59365,                0.79046,             0.00021987,             0.00021987,             0.00021987
                    197,                 1.7206,                0.73155,                0.76464,                0.94867,                0.66222,                0.75595,                0.35553,                 1.6159,                0.60854,                0.79341,             0.00021916,             0.00021916,             0.00021916
                    198,                 1.7179,                0.72727,                0.76466,                0.93281,                0.66739,                0.75533,                0.35052,                  1.641,                0.60423,                0.79208,             0.00021846,             0.00021846,             0.00021846
                    199,                 1.7476,                0.74246,                0.75377,                0.92509,                0.67578,                0.75936,                0.36324,                 1.5933,                 0.5866,                0.79278,             0.00021775,             0.00021775,             0.00021775
                    200,                 1.7348,                0.74537,                  0.765,                0.91242,                0.66128,                0.75034,                0.34908,                 1.6457,                0.61571,                0.79368,             0.00021704,             0.00021704,             0.00021704
                    201,                  1.741,                0.74037,                0.76622,                 0.9362,                0.67291,                0.75532,                0.36163,                 1.5847,                0.58965,                0.79225,             0.00021633,             0.00021633,             0.00021633
                    202,                 1.7418,                 0.7471,                0.75969,                0.95189,                0.66849,                0.76651,                0.36996,                 1.5848,                 0.5859,                0.79193,             0.00021563,             0.00021563,             0.00021563
                    203,                 1.7495,                0.74009,                0.75758,                0.92445,                0.65165,                0.74412,                0.35809,                 1.6113,                0.59022,                0.79211,             0.00021492,             0.00021492,             0.00021492
                    204,                 1.7618,                 0.7425,                0.75229,                0.92794,                0.64755,                0.74629,                0.36375,                  1.603,                0.59356,                0.79155,             0.00021421,             0.00021421,             0.00021421
                    205,                 1.7371,                0.73555,                0.75882,                 0.9432,                0.66466,                0.75432,                0.36897,                 1.5692,                0.58494,                0.79139,             0.00021351,             0.00021351,             0.00021351
                    206,                 1.7344,                 0.7289,                0.76012,                0.93818,                0.66294,                0.75229,                0.36235,                 1.5924,                0.58521,                0.79045,              0.0002128,              0.0002128,              0.0002128
                    207,                 1.6945,                0.70207,                0.76547,                0.93431,                0.65776,                0.74461,                0.35804,                 1.5889,                0.58307,                0.79219,             0.00021209,             0.00021209,             0.00021209
                    208,                 1.7055,                0.71583,                0.76208,                0.93792,                0.66038,                0.75168,                 0.3518,                  1.643,                0.60909,                 0.7924,             0.00021139,             0.00021139,             0.00021139
                    209,                 1.6991,                0.72595,                0.75716,                0.93322,                0.65074,                 0.7432,                0.34913,                 1.6549,                0.60883,                0.79205,             0.00021068,             0.00021068,             0.00021068
                    210,                 1.7318,                0.72907,                0.76399,                0.93959,                0.65837,                0.74995,                0.34934,                 1.6407,                0.60309,                0.79267,             0.00020997,             0.00020997,             0.00020997
                    211,                  1.726,                0.71924,                0.76328,                0.93468,                0.64894,                 0.7507,                0.36406,                 1.6156,                0.59999,                0.79341,             0.00020927,             0.00020927,             0.00020927
                    212,                 1.7088,                0.72495,                 0.7608,                0.93655,                0.65431,                0.75589,                0.36128,                 1.6289,                0.60223,                0.79333,             0.00020856,             0.00020856,             0.00020856
                    213,                 1.7384,                 0.7381,                0.75424,                0.94343,                0.64981,                0.75981,                0.35487,                 1.6427,                0.59902,                0.79388,             0.00020785,             0.00020785,             0.00020785
                    214,                 1.7324,                0.72285,                0.76392,                0.92085,                0.66481,                0.74737,                0.35563,                 1.6087,                0.59702,                0.79132,             0.00020715,             0.00020715,             0.00020715
                    215,                 1.7256,                0.72372,                0.75476,                0.93467,                0.65118,                0.75785,                0.33807,                 1.7215,                0.62732,                0.79617,             0.00020644,             0.00020644,             0.00020644
                    216,                 1.7247,                0.71006,                0.75922,                0.93483,                0.65285,                0.75047,                0.35002,                 1.6494,                0.60419,                0.79214,             0.00020573,             0.00020573,             0.00020573
                    217,                 1.7443,                0.71899,                0.75259,                0.92971,                0.65456,                0.75229,                0.36406,                 1.5982,                0.59099,                0.79216,             0.00020503,             0.00020503,             0.00020503
                    218,                 1.7101,                0.71744,                0.75918,                  0.936,                0.66911,                0.76657,                0.36806,                 1.6013,                0.59633,                0.79136,             0.00020432,             0.00020432,             0.00020432
                    219,                 1.7198,                0.73303,                0.76153,                 0.9393,                 0.6648,                0.76361,                0.36652,                 1.6144,                0.59355,                0.79216,             0.00020361,             0.00020361,             0.00020361
                    220,                 1.7129,                0.71978,                0.76121,                0.92498,                0.66902,                0.75651,                0.35414,                 1.6299,                0.60113,                0.79072,              0.0002029,              0.0002029,              0.0002029
                    221,                 1.7152,                0.71628,                0.75644,                0.92398,                0.63967,                0.74797,                0.35089,                 1.6574,                0.61474,                 0.7919,              0.0002022,              0.0002022,              0.0002022
                    222,                 1.7588,                0.74144,                0.75455,                0.94246,                0.67692,                0.77146,                0.37403,                 1.5962,                0.59181,                0.78955,             0.00020149,             0.00020149,             0.00020149
                    223,                 1.7177,                0.71216,                 0.7592,                  0.926,                0.66264,                0.76481,                0.37787,                 1.5887,                0.58469,                0.79165,             0.00020078,             0.00020078,             0.00020078
                    224,                 1.7076,                0.72266,                0.75859,                0.95022,                0.69488,                0.77518,                0.38441,                 1.5304,                0.56275,                0.79089,             0.00020008,             0.00020008,             0.00020008
                    225,                 1.7192,                0.72057,                0.76356,                0.95059,                 0.6554,                0.76362,                0.36178,                 1.6413,                0.60089,                0.79276,             0.00019937,             0.00019937,             0.00019937
                    226,                 1.7213,                0.73061,                0.75907,                0.93734,                0.63445,                0.75548,                0.34373,                 1.7183,                 0.6251,                0.79595,             0.00019866,             0.00019866,             0.00019866
                    227,                 1.7382,                0.73854,                0.76059,                0.94336,                0.67791,                0.76176,                0.36893,                 1.6024,                0.59384,                0.79046,             0.00019796,             0.00019796,             0.00019796
                    228,                 1.6988,                0.71035,                 0.7631,                 0.9493,                0.65238,                0.75992,                0.35269,                 1.6445,                0.60467,                0.79306,             0.00019725,             0.00019725,             0.00019725
                    229,                 1.7068,                0.72859,                0.75512,                0.94245,                 0.6515,                0.76051,                0.35291,                  1.668,                0.60589,                0.79181,             0.00019654,             0.00019654,             0.00019654
                    230,                 1.7095,                  0.704,                0.75851,                 0.9419,                0.67402,                0.76171,                0.36784,                 1.5938,                0.58286,                0.79132,             0.00019584,             0.00019584,             0.00019584
                    231,                 1.7087,                0.70846,                0.75872,                0.94296,                0.65669,                 0.7643,                0.35176,                  1.655,                0.60473,                0.79293,             0.00019513,             0.00019513,             0.00019513
                    232,                 1.7158,                0.71845,                0.75833,                0.94449,                0.67046,                0.77134,                0.36788,                 1.5991,                 0.5848,                0.79168,             0.00019442,             0.00019442,             0.00019442
                    233,                 1.7181,                0.71896,                 0.7582,                0.93832,                0.65842,                0.76821,                0.36565,                 1.6197,                0.60211,                0.79267,             0.00019372,             0.00019372,             0.00019372
                    234,                  1.693,                0.70417,                0.75892,                0.92924,                 0.6418,                0.75175,                0.34296,                 1.7184,                0.61759,                0.79314,             0.00019301,             0.00019301,             0.00019301
                    235,                 1.7035,                0.71494,                0.75514,                0.94014,                 0.6735,                0.76291,                0.36806,                 1.6158,                0.58363,                0.79311,              0.0001923,              0.0001923,              0.0001923
                    236,                 1.7094,                0.71741,                0.75518,                0.93631,                0.66596,                0.75976,                 0.3566,                 1.6513,                0.59573,                0.79383,             0.00019159,             0.00019159,             0.00019159
                    237,                 1.7346,                0.73145,                0.75603,                0.93329,                0.66667,                0.75961,                0.35779,                 1.6277,                0.59954,                0.79177,             0.00019089,             0.00019089,             0.00019089
                    238,                 1.6892,                0.71052,                0.76243,                0.93636,                 0.6888,                0.77326,                0.38002,                  1.558,                 0.5736,                0.79133,             0.00019018,             0.00019018,             0.00019018
                    239,                 1.7029,                0.71606,                0.75975,                 0.9276,                0.66369,                0.75654,                0.34715,                 1.6597,                0.59992,                0.79336,             0.00018947,             0.00018947,             0.00018947
                    240,                 1.7044,                0.72581,                0.75993,                0.91512,                 0.6599,                0.75439,                0.34991,                 1.6399,                0.60737,                0.79245,             0.00018877,             0.00018877,             0.00018877
                    241,                 1.6838,                0.70557,                0.75627,                0.93973,                0.66058,                0.76887,                0.37222,                 1.6006,                0.58986,                0.79195,             0.00018806,             0.00018806,             0.00018806
                    242,                 1.7117,                0.72165,                0.75834,                0.94066,                 0.6606,                0.77125,                0.37217,                  1.612,                 0.6024,                0.79102,             0.00018735,             0.00018735,             0.00018735
                    243,                 1.6865,                0.70602,                0.75607,                0.93831,                0.65274,                0.76929,                0.36764,                 1.6406,                0.60157,                0.79187,             0.00018665,             0.00018665,             0.00018665
                    244,                 1.7105,                0.70771,                0.75487,                0.92745,                0.65631,                0.75813,                0.34629,                 1.6836,                0.61049,                0.79369,             0.00018594,             0.00018594,             0.00018594
                    245,                 1.6789,                0.70211,                0.76037,                0.94798,                 0.6483,                0.77041,                0.37158,                 1.6006,                 0.5988,                0.79277,             0.00018523,             0.00018523,             0.00018523
                    246,                 1.6945,                0.71004,                 0.7589,                0.92843,                0.64525,                0.75129,                0.35193,                 1.6623,                0.60611,                0.79336,             0.00018453,             0.00018453,             0.00018453
                    247,                 1.6992,                0.70584,                0.75874,                0.93499,                0.66235,                0.74987,                0.36002,                 1.5833,                0.59629,                0.79109,             0.00018382,             0.00018382,             0.00018382
                    248,                 1.7228,                0.71431,                0.75848,                0.92872,                0.65166,                0.75845,                0.35337,                 1.6481,                0.60411,                0.79358,             0.00018311,             0.00018311,             0.00018311
                    249,                 1.6769,                0.70028,                0.75376,                0.93481,                0.67519,                0.77014,                0.37097,                 1.5933,                0.58793,                 0.7914,             0.00018241,             0.00018241,             0.00018241
                    250,                 1.7186,                0.72986,                0.75561,                0.94723,                0.67057,                0.77517,                0.38268,                 1.5709,                0.58001,                0.79117,              0.0001817,              0.0001817,              0.0001817
                    251,                 1.6715,                0.69915,                0.75415,                0.93395,                0.66355,                0.76407,                0.36827,                 1.5922,                0.58155,                0.79175,             0.00018099,             0.00018099,             0.00018099
                    252,                 1.6847,                0.71851,                0.75618,                0.92635,                0.65008,                0.75349,                0.36222,                 1.5963,                0.59826,                0.79248,             0.00018028,             0.00018028,             0.00018028
                    253,                 1.6668,                0.69039,                0.75853,                0.93708,                0.65773,                0.76249,                0.37199,                 1.5917,                0.59023,                0.79186,             0.00017958,             0.00017958,             0.00017958
                    254,                 1.6948,                0.70775,                0.76101,                0.93086,                0.66243,                 0.7607,                0.37043,                 1.6338,                 0.5989,                0.79229,             0.00017887,             0.00017887,             0.00017887
                    255,                 1.6964,                0.71158,                0.75882,                0.92064,                0.67224,                0.75626,                0.35172,                 1.6693,                0.62499,                0.79452,             0.00017816,             0.00017816,             0.00017816
                    256,                 1.6931,                0.71616,                0.75284,                0.94194,                 0.6685,                0.77035,                0.37004,                 1.6138,                0.58992,                0.79115,             0.00017746,             0.00017746,             0.00017746
                    257,                 1.6822,                0.70263,                0.76048,                0.93994,                0.69465,                0.77963,                0.37397,                 1.5899,                0.59364,                 0.7905,             0.00017675,             0.00017675,             0.00017675
                    258,                 1.6913,                0.70348,                0.76242,                0.94117,                   0.68,                0.77929,                0.38178,                 1.5906,                  0.592,                 0.7924,             0.00017604,             0.00017604,             0.00017604
                    259,                 1.6707,                0.70281,                0.76101,                0.94813,                0.65888,                0.77201,                 0.3757,                 1.5879,                0.58719,                0.79114,             0.00017534,             0.00017534,             0.00017534
                    260,                 1.6579,                0.69054,                0.75391,                0.94282,                0.65256,                0.76572,                0.37308,                 1.5922,                0.58436,                0.79213,             0.00017463,             0.00017463,             0.00017463
                    261,                 1.6847,                0.70263,                 0.7582,                  0.933,                0.64932,                0.75734,                0.35202,                 1.6495,                0.60602,                0.79451,             0.00017392,             0.00017392,             0.00017392
                    262,                  1.677,                0.70229,                0.75928,                0.93602,                 0.6697,                0.76969,                0.36845,                 1.5958,                0.58698,                0.79304,             0.00017322,             0.00017322,             0.00017322
                    263,                 1.6964,                0.71052,                0.75151,                0.93622,                0.67166,                0.77052,                0.37664,                 1.5826,                0.57988,                0.79164,             0.00017251,             0.00017251,             0.00017251
                    264,                 1.6656,                0.69095,                0.75946,                 0.9343,                0.66635,                0.77109,                0.37661,                 1.5971,                 0.5864,                0.79218,              0.0001718,              0.0001718,              0.0001718
                    265,                 1.6869,                0.69982,                0.75406,                0.94897,                0.68023,                0.78555,                0.37861,                 1.5872,                0.58346,                0.79177,              0.0001711,              0.0001711,              0.0001711
                    266,                 1.6661,                0.69447,                0.75682,                0.94823,                0.67209,                0.78253,                0.38496,                  1.593,                0.58153,                0.79408,             0.00017039,             0.00017039,             0.00017039
                    267,                 1.6581,                0.69377,                0.75895,                0.94067,                0.64431,                0.76583,                0.36411,                 1.6546,                0.60105,                0.79489,             0.00016968,             0.00016968,             0.00016968
                    268,                 1.6519,                0.68753,                0.75937,                0.93172,                 0.6566,                0.76263,                0.36224,                 1.6427,                0.59914,                0.79274,             0.00016898,             0.00016898,             0.00016898
                    269,                 1.6856,                0.70687,                0.75497,                0.93883,                0.66995,                0.77563,                0.37984,                 1.5958,                 0.5802,                0.79107,             0.00016827,             0.00016827,             0.00016827
                    270,                 1.6693,                0.69713,                0.75628,                0.93433,                0.67786,                0.77594,                0.37728,                 1.5999,                0.57779,                0.79232,             0.00016756,             0.00016756,             0.00016756
                    271,                 1.6942,                0.70869,                0.75773,                0.93454,                0.66228,                 0.7721,                0.36528,                 1.6316,                0.60065,                  0.792,             0.00016685,             0.00016685,             0.00016685
                    272,                 1.7146,                0.71454,                0.75745,                0.93875,                0.67162,                0.78383,                0.37282,                 1.6075,                0.58261,                0.79213,             0.00016615,             0.00016615,             0.00016615
                    273,                 1.6833,                0.70506,                0.75921,                0.94912,                0.65385,                0.78433,                0.37677,                 1.6071,                0.58694,                0.79172,             0.00016544,             0.00016544,             0.00016544
                    274,                 1.6619,                0.68167,                0.76194,                0.94346,                0.64007,                0.76052,                0.35419,                 1.6918,                 0.6106,                0.79543,             0.00016473,             0.00016473,             0.00016473
                    275,                 1.6708,                0.68797,                0.75613,                0.95567,                0.66041,                0.77633,                0.37287,                 1.6224,                0.58883,                0.79381,             0.00016403,             0.00016403,             0.00016403
                    276,                 1.6432,                0.69684,                0.75628,                0.94702,                0.66883,                0.77634,                0.37795,                 1.5657,                 0.5801,                0.79018,             0.00016332,             0.00016332,             0.00016332
                    277,                 1.6714,                0.70842,                0.75176,                 0.9546,                0.66428,                0.78075,                0.37444,                 1.5986,                0.58375,                 0.7925,             0.00016261,             0.00016261,             0.00016261
                    278,                 1.6835,                0.69298,                0.75365,                0.95233,                0.67369,                0.78409,                0.38516,                 1.5606,                0.57558,                 0.7902,             0.00016191,             0.00016191,             0.00016191
                    279,                 1.6656,                0.70345,                0.75802,                0.93909,                0.68439,                0.77645,                 0.3762,                 1.5805,                 0.5907,                   0.79,              0.0001612,              0.0001612,              0.0001612
                    280,                 1.6848,                0.70364,                0.75186,                0.93792,                 0.6855,                0.77535,                0.37965,                 1.5741,                0.58738,                0.78975,             0.00016049,             0.00016049,             0.00016049
                    281,                 1.6527,                0.69089,                0.75441,                 0.9442,                0.66969,                0.78318,                 0.3845,                 1.5675,                0.57965,                0.78914,             0.00015979,             0.00015979,             0.00015979
                    282,                 1.6561,                0.68743,                0.75531,                0.93717,                0.67143,                0.76917,                0.37484,                 1.5836,                 0.5909,                0.79068,             0.00015908,             0.00015908,             0.00015908
                    283,                 1.6727,                0.70305,                 0.7567,                0.93716,                0.66932,                0.76968,                 0.3773,                 1.5687,                0.58371,                0.79079,             0.00015837,             0.00015837,             0.00015837
                    284,                 1.6872,                0.70473,                0.75537,                0.93056,                0.66212,                 0.7707,                0.38277,                 1.5656,                0.56947,                  0.792,             0.00015767,             0.00015767,             0.00015767
                    285,                 1.6565,                0.68927,                0.75671,                0.94572,                0.67867,                0.77802,                0.39292,                  1.541,                0.56443,                0.79072,             0.00015696,             0.00015696,             0.00015696
                    286,                 1.6647,                0.69083,                0.75364,                0.95047,                0.68282,                0.77515,                0.37391,                 1.5836,                0.57784,                0.79143,             0.00015625,             0.00015625,             0.00015625
                    287,                 1.6615,                0.68674,                0.75538,                0.94759,                0.67346,                0.77623,                0.38446,                 1.5853,                0.56933,                0.79179,             0.00015554,             0.00015554,             0.00015554
                    288,                 1.6558,                0.70427,                0.75244,                0.93941,                0.68207,                0.76947,                0.38053,                 1.5822,                 0.5713,                0.79248,             0.00015484,             0.00015484,             0.00015484
                    289,                 1.6831,                0.70809,                0.75131,                0.93885,                 0.6663,                0.77462,                0.37476,                 1.6408,                0.58214,                0.79497,             0.00015413,             0.00015413,             0.00015413
                    290,                 1.6481,                0.69425,                0.75746,                0.94037,                0.65982,                0.76584,                0.37275,                 1.6091,                0.57823,                0.79119,             0.00015342,             0.00015342,             0.00015342
                    291,                 1.6604,                0.69812,                0.75268,                0.94145,                0.65434,                0.76161,                0.35842,                 1.6807,                 0.5986,                0.79498,             0.00015272,             0.00015272,             0.00015272
                    292,                 1.6416,                0.67932,                0.75626,                 0.9484,                0.66547,                0.77603,                0.38109,                 1.5819,                0.57757,                0.79126,             0.00015201,             0.00015201,             0.00015201
                    293,                 1.6432,                0.69226,                0.75517,                0.94265,                0.66799,                0.76857,                0.37484,                 1.6058,                0.57738,                  0.793,              0.0001513,              0.0001513,              0.0001513
                    294,                 1.6745,                0.69718,                0.75277,                0.94584,                0.65872,                0.76945,                0.37468,                 1.6076,                0.58741,                 0.7931,              0.0001506,              0.0001506,              0.0001506
                    295,                 1.6348,                0.67135,                0.75836,                0.94084,                0.66805,                0.77399,                0.37743,                 1.5918,                0.58072,                 0.7916,             0.00014989,             0.00014989,             0.00014989
                    296,                 1.6441,                0.68963,                0.76341,                0.93192,                0.68489,                0.77845,                0.37875,                 1.5674,                0.57594,                0.79004,             0.00014918,             0.00014918,             0.00014918
                    297,                 1.6818,                0.71116,                0.74925,                0.93442,                0.64708,                0.76388,                 0.3563,                 1.6554,                0.60044,                 0.7931,             0.00014848,             0.00014848,             0.00014848
                    298,                 1.6763,                0.68847,                0.75692,                0.93839,                0.67117,                0.77635,                0.38303,                 1.5622,                0.57169,                0.79054,             0.00014777,             0.00014777,             0.00014777
                    299,                 1.6603,                0.70248,                0.75846,                0.95339,                0.68248,                0.78557,                0.39057,                 1.5486,                0.56602,                0.79184,             0.00014706,             0.00014706,             0.00014706
                    300,                 1.6438,                0.68984,                0.75611,                0.94675,                0.66752,                0.78655,                0.39016,                  1.567,                0.57605,                0.79056,             0.00014636,             0.00014636,             0.00014636
                    301,                 1.6653,                0.69311,                0.75488,                0.94592,                0.67556,                0.77897,                0.38798,                 1.5557,                0.56503,                0.79041,             0.00014565,             0.00014565,             0.00014565
                    302,                 1.6258,                0.67184,                0.75941,                0.94069,                0.66349,                0.77289,                0.38388,                  1.564,                0.57077,                0.79019,             0.00014494,             0.00014494,             0.00014494
                    303,                 1.6323,                0.67538,                0.75415,                0.93717,                0.66557,                0.77336,                0.38587,                 1.5744,                0.57859,                0.79093,             0.00014424,             0.00014424,             0.00014424
                    304,                  1.685,                 0.7109,                0.74956,                0.94769,                0.66382,                0.77595,                0.38358,                 1.5783,                0.57971,                 0.7907,             0.00014353,             0.00014353,             0.00014353
                    305,                 1.6352,                0.68296,                0.75542,                0.94069,                0.67593,                0.77571,                 0.3866,                 1.5586,                0.56819,                0.79124,             0.00014282,             0.00014282,             0.00014282
                    306,                 1.6534,                0.69932,                0.74822,                0.95068,                0.66927,                0.78397,                0.38831,                 1.5827,                0.56944,                0.79202,             0.00014211,             0.00014211,             0.00014211
                    307,                 1.6482,                0.68139,                0.75662,                0.95757,                0.67543,                0.78564,                0.39414,                 1.5646,                0.56101,                0.79122,             0.00014141,             0.00014141,             0.00014141
                    308,                 1.6458,                0.68956,                0.75607,                0.95075,                0.69022,                0.78118,                0.38661,                 1.5503,                0.56713,                0.79026,              0.0001407,              0.0001407,              0.0001407
                    309,                  1.641,                0.68153,                0.74909,                0.94643,                0.67669,                0.78679,                0.39895,                 1.5402,                0.56908,                0.79004,             0.00013999,             0.00013999,             0.00013999
                    310,                 1.6287,                0.67061,                0.76448,                0.94345,                0.68147,                0.77927,                0.38843,                 1.5445,                 0.5662,                 0.7911,             0.00013929,             0.00013929,             0.00013929
                    311,                 1.6488,                0.69368,                0.75702,                0.93742,                0.68685,                0.77799,                0.38336,                  1.581,                0.57441,                0.79342,             0.00013858,             0.00013858,             0.00013858
                    312,                 1.6387,                0.67604,                0.75485,                0.94953,                 0.6823,                0.79535,                0.39487,                 1.5599,                0.56796,                0.79188,             0.00013787,             0.00013787,             0.00013787
                    313,                 1.6376,                0.68116,                0.75638,                0.95676,                0.66842,                0.79117,                0.39316,                 1.5562,                0.56546,                0.79076,             0.00013717,             0.00013717,             0.00013717
                    314,                 1.6647,                0.68317,                0.75011,                0.95167,                0.66451,                0.78873,                0.38532,                 1.5873,                0.57518,                0.79084,             0.00013646,             0.00013646,             0.00013646
