                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    315,                0.98417,                0.42543,                0.74576,                0.98179,                0.64568,                0.81084,                0.53118,                 1.1387,                0.41359,                0.78643,             0.00013575,             0.00013575,             0.00013575
                    316,                0.98749,                0.42025,                0.74424,                0.97523,                0.67156,                0.82566,                0.53729,                  1.133,                0.41737,                0.78682,             0.00013505,             0.00013505,             0.00013505
                    317,                 1.0094,                0.42493,                0.74834,                0.88085,                0.69447,                0.82324,                0.54991,                 1.0793,                0.40045,                0.78556,             0.00013434,             0.00013434,             0.00013434
                    318,                0.99651,                0.42402,                0.74242,                0.97282,                0.64919,                0.81716,                0.53422,                 1.1364,                0.41631,                 0.7853,             0.00013363,             0.00013363,             0.00013363
                    319,                0.96583,                0.40896,                0.74129,                0.98672,                0.64014,                 0.8212,                0.54079,                 1.0938,                0.39885,                0.78587,             0.00013293,             0.00013293,             0.00013293
                    320,                0.97037,                0.41118,                0.75068,                0.97956,                0.64729,                0.81569,                0.52245,                  1.158,                0.41925,                0.78647,             0.00013222,             0.00013222,             0.00013222
                    321,                0.97673,                0.41353,                 0.7499,                0.97778,                0.64431,                0.80827,                0.53459,                 1.1119,                0.41068,                0.78684,             0.00013151,             0.00013151,             0.00013151
                    322,                 1.0124,                0.42234,                0.74575,                0.97601,                0.64486,                 0.8136,                0.53606,                 1.1143,                0.41348,                 0.7877,              0.0001308,              0.0001308,              0.0001308
                    323,                0.99179,                0.41749,                0.74476,                0.98104,                0.63978,                 0.8202,                 0.5315,                 1.1526,                0.41967,                0.78773,              0.0001301,              0.0001301,              0.0001301
                    324,                0.97754,                0.41075,                0.74604,                 0.9827,                0.64606,                0.82048,                0.53224,                 1.1359,                0.41431,                0.78776,             0.00012939,             0.00012939,             0.00012939
                    325,                0.99346,                0.42403,                0.74637,                0.97944,                0.63572,                0.81001,                0.52606,                 1.1358,                0.41507,                0.78727,             0.00012868,             0.00012868,             0.00012868
                    326,                0.97808,                0.40888,                0.75032,                0.94707,                0.63976,                0.80265,                0.52533,                 1.1215,                0.42279,                0.78628,             0.00012798,             0.00012798,             0.00012798
                    327,                0.96912,                0.40487,                 0.7479,                0.97345,                0.62807,                0.80981,                0.52997,                 1.1322,                0.41576,                0.78542,             0.00012727,             0.00012727,             0.00012727
                    328,                 0.9706,                0.41173,                0.74696,                 0.9776,                0.64379,                0.81032,                0.53982,                 1.0886,                0.40275,                 0.7867,             0.00012656,             0.00012656,             0.00012656
                    329,                0.97641,                0.41925,                0.74619,                0.97818,                 0.6394,                0.81015,                0.54017,                 1.1165,                0.40357,                 0.7853,             0.00012586,             0.00012586,             0.00012586
                    330,                0.98342,                0.41591,                0.74808,                0.97328,                0.63859,                0.81176,                 0.5364,                 1.1456,                0.40886,                0.78599,             0.00012515,             0.00012515,             0.00012515
                    331,                0.95918,                0.40972,                0.73844,                0.90325,                 0.6838,                0.81882,                0.54428,                 1.1178,                0.40528,                0.78693,             0.00012444,             0.00012444,             0.00012444
                    332,                0.91825,                0.39508,                0.75081,                0.88223,                0.69061,                0.81658,                0.53016,                 1.1425,                0.41913,                0.78652,             0.00012374,             0.00012374,             0.00012374
                    333,                0.96269,                0.40554,                0.74088,                0.96742,                 0.6545,                0.81572,                0.53331,                 1.1171,                0.41086,                0.78797,             0.00012303,             0.00012303,             0.00012303
                    334,                0.95016,                0.40241,                0.74628,                0.88911,                0.69972,                0.82236,                0.54411,                 1.0972,                0.40483,                0.78739,             0.00012232,             0.00012232,             0.00012232
                    335,                0.98164,                0.41623,                0.74715,                0.94643,                0.68398,                 0.8231,                0.54909,                 1.0694,                0.40467,                0.78594,             0.00012162,             0.00012162,             0.00012162
                    336,                0.96387,                0.41271,                0.74637,                 0.9788,                0.64626,                0.82182,                0.54217,                 1.0939,                0.40892,                0.78781,             0.00012091,             0.00012091,             0.00012091
                    337,                0.95504,                0.40588,                0.74501,                0.97556,                0.64352,                0.81269,                 0.5384,                 1.0849,                0.41228,                0.78738,              0.0001202,              0.0001202,              0.0001202
                    338,                0.96737,                0.41232,                0.74024,                0.96685,                0.64243,                0.80844,                0.52679,                 1.1299,                0.42556,                0.78741,              0.0001195,              0.0001195,              0.0001195
                    339,                0.95065,                0.40502,                0.74201,                0.97475,                0.64709,                0.81877,                0.53867,                 1.1067,                0.40829,                0.78752,             0.00011879,             0.00011879,             0.00011879
                    340,                0.95623,                0.40184,                0.74767,                0.97159,                0.64915,                0.81262,                 0.5355,                 1.0958,                0.40854,                0.78836,             0.00011808,             0.00011808,             0.00011808
                    341,                0.94819,                 0.4121,                0.74597,                0.97605,                0.63021,                0.81186,                0.53465,                  1.111,                 0.4051,                0.78828,             0.00011737,             0.00011737,             0.00011737
                    342,                0.95932,                 0.4086,                0.74919,                0.97581,                0.62973,                0.81241,                0.52956,                 1.1524,                0.41179,                0.78913,             0.00011667,             0.00011667,             0.00011667
                    343,                0.95869,                0.40387,                0.74536,                0.97779,                0.64212,                0.81956,                0.54377,                 1.0904,                 0.4025,                0.78734,             0.00011596,             0.00011596,             0.00011596
                    344,                0.93732,                0.39657,                0.74478,                0.96936,                0.65091,                0.81872,                0.54327,                 1.0941,                0.39399,                0.78716,             0.00011525,             0.00011525,             0.00011525
                    345,                0.92953,                0.39557,                0.75115,                0.98075,                0.64296,                0.81804,                0.54727,                 1.0856,                 0.3905,                0.78695,             0.00011455,             0.00011455,             0.00011455
                    346,                0.93085,                0.39671,                0.74688,                0.97904,                0.64662,                0.81823,                0.54948,                 1.0652,                0.38698,                0.78652,             0.00011384,             0.00011384,             0.00011384
                    347,                0.95021,                0.40664,                0.74642,                0.89757,                0.68035,                0.81601,                0.54873,                 1.0783,                0.39137,                0.78629,             0.00011313,             0.00011313,             0.00011313
                    348,                0.95041,                0.40021,                0.74653,                0.89514,                0.69207,                0.82271,                0.55223,                 1.0812,                0.39592,                0.78639,             0.00011243,             0.00011243,             0.00011243
                    349,                0.92403,                0.39638,                0.74295,                0.89823,                0.69397,                0.82559,                0.55391,                  1.077,                0.39284,                0.78638,             0.00011172,             0.00011172,             0.00011172
                    350,                0.91796,                0.39265,                0.74606,                0.89963,                0.69192,                0.82369,                0.54816,                 1.0814,                0.39792,                0.78724,             0.00011101,             0.00011101,             0.00011101
                    351,                 0.9314,                0.40603,                0.74394,                0.91354,                0.69085,                0.82947,                0.55451,                 1.0749,                0.39718,                0.78652,             0.00011031,             0.00011031,             0.00011031
                    352,                0.94189,                0.39916,                0.74573,                0.90117,                0.69239,                0.82769,                0.55425,                 1.0821,                0.39155,                0.78656,              0.0001096,              0.0001096,              0.0001096
                    353,                0.93033,                0.40238,                0.74634,                0.95329,                0.68289,                0.82388,                0.55233,                 1.0683,                0.39529,                0.78736,             0.00010889,             0.00010889,             0.00010889
                    354,                0.91963,                 0.3935,                0.74686,                0.95327,                0.67868,                0.82007,                 0.5438,                 1.0857,                0.40325,                 0.7874,             0.00010819,             0.00010819,             0.00010819
                    355,                0.93468,                0.39864,                0.74472,                0.96646,                0.66883,                0.82033,                0.55322,                 1.0699,                0.39688,                0.78628,             0.00010748,             0.00010748,             0.00010748
                    356,                0.92099,                0.39152,                0.74686,                0.97734,                 0.6397,                0.81904,                0.54551,                 1.0835,                0.39864,                0.78687,             0.00010677,             0.00010677,             0.00010677
                    357,                0.93152,                0.39617,                0.75132,                0.98343,                0.62634,                0.81357,                0.53842,                 1.1177,                0.42336,                0.78543,             0.00010606,             0.00010606,             0.00010606
                    358,                0.94286,                0.39808,                0.74607,                 0.9725,                0.64052,                0.80708,                0.53825,                 1.0815,                0.41296,                0.78532,             0.00010536,             0.00010536,             0.00010536
                    359,                0.93884,                0.40125,                0.74319,                0.96825,                0.64324,                0.81322,                 0.5419,                 1.0589,                0.39896,                0.78714,             0.00010465,             0.00010465,             0.00010465
                    360,                0.91786,                0.39832,                0.74417,                0.97566,                0.63448,                0.79818,                0.53337,                 1.0886,                0.39808,                0.78618,             0.00010394,             0.00010394,             0.00010394
                    361,                0.91706,                0.39859,                0.74529,                0.97813,                0.63208,                0.80639,                 0.5387,                 1.0968,                0.39881,                0.78636,             0.00010324,             0.00010324,             0.00010324
                    362,                0.90095,                0.38748,                0.74466,                0.98219,                 0.6383,                0.81981,                0.55303,                 1.0573,                0.39498,                0.78644,             0.00010253,             0.00010253,             0.00010253
                    363,                0.93018,                0.38961,                0.74664,                0.96271,                0.64845,                0.81763,                0.55372,                 1.0696,                0.39994,                0.78775,             0.00010182,             0.00010182,             0.00010182
                    364,                0.93567,                0.40448,                0.74692,                0.97691,                0.63294,                0.81495,                0.54742,                 1.0772,                0.40683,                 0.7875,             0.00010112,             0.00010112,             0.00010112
                    365,                0.91097,                0.38842,                0.74226,                0.97231,                0.63248,                0.80516,                0.53708,                 1.0663,                0.40555,                0.78734,             0.00010041,             0.00010041,             0.00010041
                    366,                 0.9212,                0.39133,                0.74679,                0.97792,                0.63789,                 0.8129,                0.54207,                 1.0629,                0.39835,                 0.7862,             9.9703e-05,             9.9703e-05,             9.9703e-05
                    367,                0.89675,                0.38605,                 0.7432,                0.98559,                 0.6339,                0.82425,                0.54818,                 1.0733,                0.39697,                0.78649,             9.8996e-05,             9.8996e-05,             9.8996e-05
                    368,                0.90164,                0.38481,                0.74259,                0.97566,                0.63931,                 0.8171,                0.54924,                 1.0562,                0.40035,                0.78657,             9.8289e-05,             9.8289e-05,             9.8289e-05
                    369,                0.91905,                0.39311,                0.73883,                 0.9777,                0.63469,                0.81893,                 0.5453,                 1.0819,                0.40535,                0.78661,             9.7582e-05,             9.7582e-05,             9.7582e-05
                    370,                0.92366,                0.39305,                0.74776,                0.98175,                0.62335,                0.80825,                0.54421,                 1.0763,                 0.3939,                0.78588,             9.6876e-05,             9.6876e-05,             9.6876e-05
                    371,                0.92211,                0.39803,                0.74522,                0.98214,                0.62892,                0.80002,                0.54101,                 1.0418,                0.38157,                 0.7866,             9.6169e-05,             9.6169e-05,             9.6169e-05
                    372,                0.90309,                0.39158,                0.74288,                0.98106,                0.63182,                0.79521,                 0.5318,                 1.0614,                0.38956,                0.78798,             9.5462e-05,             9.5462e-05,             9.5462e-05
                    373,                0.90425,                0.38413,                0.74431,                0.97885,                0.63918,                0.80586,                 0.5399,                 1.0499,                0.39581,                0.78689,             9.4755e-05,             9.4755e-05,             9.4755e-05
                    374,                0.90419,                0.38509,                0.74546,                0.98119,                0.63693,                0.80486,                 0.5445,                 1.0352,                0.38953,                0.78628,             9.4048e-05,             9.4048e-05,             9.4048e-05
                    375,                0.89438,                0.38499,                0.74036,                0.97936,                0.63574,                0.81384,                0.54769,                 1.0434,                0.38984,                0.78622,             9.3341e-05,             9.3341e-05,             9.3341e-05
                    376,                0.90665,                0.39075,                0.74218,                0.96703,                0.61139,                0.80326,                0.52903,                 1.1002,                0.40009,                0.78957,             9.2634e-05,             9.2634e-05,             9.2634e-05
                    377,                0.89922,                0.38984,                0.73788,                0.88574,                0.67083,                0.80959,                0.53031,                 1.1136,                0.41752,                0.78855,             9.1927e-05,             9.1927e-05,             9.1927e-05
                    378,                0.90005,                0.38909,                0.74312,                 0.9654,                0.65355,                0.81393,                0.53975,                 1.0876,                0.40092,                0.78731,             9.1221e-05,             9.1221e-05,             9.1221e-05
                    379,                0.90156,                0.37828,                0.74553,                0.97969,                0.61934,                0.80928,                0.52992,                 1.1258,                0.41031,                0.78903,             9.0514e-05,             9.0514e-05,             9.0514e-05
                    380,                0.87833,                 0.3831,                0.74676,                0.98187,                0.62704,                0.81491,                0.54253,                 1.0836,                0.39521,                0.78858,             8.9807e-05,             8.9807e-05,             8.9807e-05
                    381,                 0.8918,                 0.3814,                0.75035,                 0.9799,                0.63368,                0.81721,                0.55282,                 1.0441,                0.38447,                0.78742,               8.91e-05,               8.91e-05,               8.91e-05
                    382,                0.90611,                0.38783,                0.74875,                0.97886,                0.64615,                0.81915,                0.55513,                 1.0443,                 0.3871,                0.78731,             8.8393e-05,             8.8393e-05,             8.8393e-05
                    383,                 0.8629,                0.37331,                0.74742,                0.97547,                0.65206,                0.81886,                0.55182,                 1.0618,                0.39118,                 0.7881,             8.7686e-05,             8.7686e-05,             8.7686e-05
                    384,                0.90477,                 0.3915,                0.74248,                0.97868,                0.62041,                0.80192,                 0.5343,                 1.0972,                0.41042,                0.78722,             8.6979e-05,             8.6979e-05,             8.6979e-05
                    385,                0.88192,                0.37991,                0.74479,                0.97035,                0.62534,                0.80371,                0.53999,                 1.0608,                 0.3995,                0.78737,             8.6273e-05,             8.6273e-05,             8.6273e-05
                    386,                0.87508,                0.37515,                 0.7465,                0.97171,                0.62576,                0.80785,                0.54006,                 1.0742,                0.40459,                0.78777,             8.5566e-05,             8.5566e-05,             8.5566e-05
                    387,                0.87308,                0.38304,                0.74106,                0.97973,                0.63081,                0.81542,                0.54778,                 1.0778,                0.40164,                0.78789,             8.4859e-05,             8.4859e-05,             8.4859e-05
                    388,                0.88933,                0.38518,                0.74423,                0.98103,                0.63655,                0.81631,                0.55325,                 1.0618,                0.39302,                0.78826,             8.4152e-05,             8.4152e-05,             8.4152e-05
                    389,                0.88441,                0.37941,                0.74133,                0.88955,                0.67187,                0.81238,                0.54802,                 1.0862,                0.39725,                 0.7879,             8.3445e-05,             8.3445e-05,             8.3445e-05
                    390,                0.87515,                 0.3724,                0.74875,                0.98324,                0.62745,                0.80564,                0.55044,                 1.0573,                0.38699,                0.78641,             8.2738e-05,             8.2738e-05,             8.2738e-05
                    391,                0.88811,                0.38474,                0.74357,                 0.9851,                0.63034,                0.80625,                0.55151,                 1.0455,                0.38474,                0.78654,             8.2031e-05,             8.2031e-05,             8.2031e-05
                    392,                0.87331,                0.37695,                 0.7439,                0.98475,                0.63317,                0.81984,                0.55357,                 1.0554,                 0.3951,                0.78727,             8.1325e-05,             8.1325e-05,             8.1325e-05
                    393,                0.86078,                0.37206,                0.74651,                0.98144,                0.63663,                0.80792,                0.55363,                 1.0157,                0.38233,                0.78702,             8.0618e-05,             8.0618e-05,             8.0618e-05
                    394,                0.87925,                0.37773,                0.74085,                0.97581,                0.63545,                0.80492,                0.54393,                 1.0454,                0.39439,                 0.7876,             7.9911e-05,             7.9911e-05,             7.9911e-05
                    395,                0.86889,                0.37463,                0.74599,                0.97558,                0.62457,                 0.8048,                0.53858,                 1.0677,                0.39712,                0.78771,             7.9204e-05,             7.9204e-05,             7.9204e-05
                    396,                0.89735,                0.38825,                0.74178,                0.98255,                0.62456,                0.80685,                0.54605,                 1.0356,                0.38755,                0.78686,             7.8497e-05,             7.8497e-05,             7.8497e-05
                    397,                 0.8807,                0.37884,                0.74674,                0.98627,                0.62699,                0.81079,                0.54529,                  1.057,                0.39037,                0.78679,              7.779e-05,              7.779e-05,              7.779e-05
                    398,                0.86971,                0.37114,                0.74739,                0.98127,                 0.6358,                0.81217,                0.55106,                 1.0475,                0.38722,                0.78623,             7.7083e-05,             7.7083e-05,             7.7083e-05
                    399,                0.86694,                0.37325,                0.74486,                0.98574,                0.62707,                0.79525,                  0.543,                 1.0263,                0.38341,                0.78519,             7.6377e-05,             7.6377e-05,             7.6377e-05
                    400,                0.87059,                0.37516,                0.74908,                0.98324,                0.63677,                0.80237,                0.54802,                 1.0232,                0.38174,                0.78615,              7.567e-05,              7.567e-05,              7.567e-05
                    401,                0.87374,                0.37579,                0.74416,                0.98248,                 0.6242,                0.80427,                0.54172,                 1.0938,                0.39853,                0.78658,             7.4963e-05,             7.4963e-05,             7.4963e-05
